run_id,node_id,node_type,label
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/resolve_customer.py,file,resolve_customer.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/resolve_product.py,file,resolve_product.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/compute_line_totals.py,file,compute_line_totals.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/apply_discount.py,file,apply_discount.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/compute_tax.py,file,compute_tax.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/format_invoices.py,file,format_invoices.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/parse.py,file,parse.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/validate.py,file,validate.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-compute_invoices-clean-a4-peer-allowed-r03/workspace/pipeline.py,file,pipeline.py
family-2-compute_invoices-clean-a4-peer-allowed-r03,*,agent,*
family-2-summarise_transactions-clean-a2-peer-allowed-r02,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a2-peer-allowed-r02,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a2-peer-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r02/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a2-peer-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r02/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a2-peer-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r02/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a2-peer-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r02/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a2-peer-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r02/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a2-peer-allowed-r02,a1,agent,a1
family-2-summarise_transactions-clean-a2-peer-allowed-r03,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a2-peer-allowed-r03,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a2-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r03/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a2-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r03/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a2-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r03/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a2-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r03/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a2-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a2-peer-allowed-r03/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a2-peer-allowed-r03,a1,agent,a1
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r01,*,agent,*
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r02,*,agent,*
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a4-orchestrator-allowed-r03,*,agent,*
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r01,*,agent,*
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,*,agent,*
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,a1,agent,a1
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,a2,agent,a2
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r02,a3,agent,a3
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a4-orchestrator-forbidden-r03,*,agent,*
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01/workspace/coordination.md,file,coordination.md
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01/workspace/spec_parse.txt,file,spec_parse.txt
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,agent-a1,agent,agent-a1
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,agent-a2,agent,agent-a2
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r01,agent-a3,agent,agent-a3
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02/workspace/coordination.md,file,coordination.md
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02/workspace/COORDINATION.md,file,COORDINATION.md
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02/workspace/SPEC_validate.md,file,SPEC_validate.md
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02/workspace/SPEC_format_output.md,file,SPEC_format_output.md
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02/workspace/SPEC_aggregate.md,file,SPEC_aggregate.md
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,*,agent,*
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r02,parse-agent,agent,parse-agent
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03/workspace/coordination.md,file,coordination.md
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03/workspace/chain_coordination.md,file,chain_coordination.md
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03/workspace/chain_registry.json,file,chain_registry.json
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a4-orchestrator-mandatory-r03,*,agent,*
family-2-summarise_transactions-clean-a4-peer-allowed-r01,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-peer-allowed-r01,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-peer-allowed-r01,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-peer-allowed-r01,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-peer-allowed-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r01/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a4-peer-allowed-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r01/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-peer-allowed-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r01/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-peer-allowed-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r01/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-peer-allowed-r01,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r01/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a4-peer-allowed-r01,*,agent,*
family-2-summarise_transactions-clean-a4-peer-allowed-r02,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-peer-allowed-r02,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-peer-allowed-r02,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-peer-allowed-r02,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-peer-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r02/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-peer-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r02/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-peer-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r02/workspace/parse.py,file,parse.py
family-2-summarise_transactions-clean-a4-peer-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r02/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-peer-allowed-r02,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r02/workspace/pipeline.py,file,pipeline.py
family-2-summarise_transactions-clean-a4-peer-allowed-r02,*,agent,*
family-2-summarise_transactions-clean-a4-peer-allowed-r03,agent-1,agent,agent-1
family-2-summarise_transactions-clean-a4-peer-allowed-r03,agent-2,agent,agent-2
family-2-summarise_transactions-clean-a4-peer-allowed-r03,agent-3,agent,agent-3
family-2-summarise_transactions-clean-a4-peer-allowed-r03,agent-4,agent,agent-4
family-2-summarise_transactions-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r03/spec.json,file,spec.json
family-2-summarise_transactions-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r03/workspace/format_output.py,file,format_output.py
family-2-summarise_transactions-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r03/workspace/validate.py,file,validate.py
family-2-summarise_transactions-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r03/workspace/aggregate.py,file,aggregate.py
family-2-summarise_transactions-clean-a4-peer-allowed-r03,<repo>/data/family-2-pilot/runs/family-2-summarise_transactions-clean-a4-peer-allowed-r03/workspace/parse.py,file,parse.py
